product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/pepe-jeans-regular-men-black/p/itm2a8a7fee8dd3c?pid=JEAHC45CUY6PERNW&lid=LSTJEAHC45CUY6PERNW82SAXD&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_245&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAHC45CUY6PERNW.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,Pepe Jeans ,1597,0.53,3.8,8
https://www.flipkart.com/u-s-polo-assn-denim-co-regular-men-blue-jeans/p/itm7eeca3de567a8?pid=JEAGRQJNGFBW4MGF&lid=LSTJEAGRQJNGFBW4MGF1XG6DU&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_246&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGRQJNGFBW4MGF.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,U.S. Polo Assn. Denim Co. ,1379,0.4,3.9,734
https://www.flipkart.com/highlander-super-skinny-men-blue-jeans/p/itm8b39bb4add20a?pid=JEAGGWTFYD3HZ4GZ&lid=LSTJEAGGWTFYD3HZ4GZTQULJU&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_249&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGGWTFYD3HZ4GZ.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Super Skinny Mid Rise Blue Jeans,HIGHLANDER ,784,0.64,3.8,140
https://www.flipkart.com/calvin-klein-jeans-regular-men-grey/p/itm49eeb14a41023?pid=JEAGWBDHVUSPZYMM&lid=LSTJEAGWBDHVUSPZYMMV9DPPB&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_250&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGWBDHVUSPZYMM.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Grey Jeans,Calvin Klein Jeans ,8449,0.35,4.4,5
https://www.flipkart.com/highlander-regular-men-black-jeans/p/itm65470cc95b769?pid=JEAGTTHH8G5MHUU8&lid=LSTJEAGTTHH8G5MHUU8DHGGWG&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_254&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGTTHH8G5MHUU8.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,HIGHLANDER ,662,0.66,3.8,2351
https://www.flipkart.com/integriti-skinny-men-blue-jeans/p/itm304c0d0c8450c?pid=JEAHAHTZ9QGUMKSU&lid=LSTJEAHAHTZ9QGUMKSUAHRS0C&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_256&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAHAHTZ9QGUMKSU.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,INTEGRITI ,1025,0.62,4.3,36
https://www.flipkart.com/levi-s-slim-men-black-jeans/p/itmf7c535785e47b?pid=JEAGVYQFDBVY97GK&lid=LSTJEAGVYQFDBVY97GKA3MW3W&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_259&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGVYQFDBVY97GK.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Slim Mid Rise Black Jeans,LEVI'S ,1759,0.45,4,550
https://www.flipkart.com/integriti-skinny-men-black-jeans/p/itmf3f1b67f35b39?pid=JEAHC5DYJBKGEBFJ&lid=LSTJEAHC5DYJBKGEBFJO2ZZ9X&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_260&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAHC5DYJBKGEBFJ.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Skinny Mid Rise Black Jeans,INTEGRITI ,866,0.66,4.5,4
https://www.flipkart.com/flying-machine-skinny-men-black-jeans/p/itm1162f6d071f48?pid=JEAFZZDHFYC54RHU&lid=LSTJEAFZZDHFYC54RHUXX2UKO&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_263&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAFZZDHFYC54RHU.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Skinny Low Rise Black Jeans,FLYING MACHINE ,1209,0.45,4,1390
https://www.flipkart.com/zaysh-relaxed-fit-men-dark-blue-jeans/p/itm8717c074750ae?pid=JEAH6J92TTSZZRWW&lid=LSTJEAH6J92TTSZZRWWBGZG9V&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_264&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAH6J92TTSZZRWW.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Relaxed Fit Mid Rise Dark Blue Jeans,ZAYSH ,498,0.6,3.7,116
https://www.flipkart.com/killer-skinny-men-blue-jeans/p/itmaf421babbda1a?pid=JEAHCCYZN3FRXRBY&lid=LSTJEAHCCYZN3FRXRBYLSGDVC&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_265&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAHCCYZN3FRXRBY.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,KILLER ,1553,0.58,4,22
https://www.flipkart.com/peter-england-skinny-men-blue-jeans/p/itm8343d60acfb75?pid=JEAH6H8F5YQNF8K6&lid=LSTJEAH6H8F5YQNF8K6NQDLFA&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_270&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAH6H8F5YQNF8K6.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,PETER ENGLAND ,1049,0.47,4.1,56
https://www.flipkart.com/u-s-polo-assn-regular-men-dark-blue-jeans/p/itm7e88e0f3435c0?pid=JEAGYKF3ATGS8FRN&lid=LSTJEAGYKF3ATGS8FRNHGYTAI&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_274&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGYKF3ATGS8FRN.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Dark Blue Jeans,U.S. POLO ASSN. ,1264,0.45,4.1,504
https://www.flipkart.com/louis-philippe-jeans-slim-men-grey/p/itm9000f78df5815?pid=JEAGHX2GYFK6U2JR&lid=LSTJEAGHX2GYFK6U2JRSY154D&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_275&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGHX2GYFK6U2JR.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Slim Low Rise Grey Jeans,Louis Philippe Jeans ,1918,0.41,3.9,84
https://www.flipkart.com/highlander-regular-men-blue-jeans/p/itmef347ee9244b8?pid=JEAGUGZJ6ZSNBPMW&lid=LSTJEAGUGZJ6ZSNBPMWADMBTO&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_276&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAGUGZJ6ZSNBPMW.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,HIGHLANDER ,643,0.67,3.9,401
https://www.flipkart.com/ducati-slim-men-blue-jeans/p/itm65389ae1e2dfc?pid=JEAHYYYH6YJ82FJZ&lid=LSTJEAHYYYH6YJ82FJZD3YCWS&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_7_280&otracker=search&otracker1=search&fm=Search&iid=6626246c-058d-4889-b253-ef742516c6df.JEAHYYYH6YJ82FJZ.SEARCH&ppt=sp&ppn=sp&ssid=wpjsy1ksb40000001753609687423&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,DUCATI ,1049,0.65,3.7,50
https://www.flipkart.com/u-s-polo-assn-boot-leg-men-blue-jeans/p/itm252d19752d132?pid=JEAGGCXTTWQXJ3JC&lid=LSTJEAGGCXTTWQXJ3JCYZZPR5&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_283&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGGCXTTWQXJ3JC.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Boot-Leg Mid Rise Blue Jeans,U.S. POLO ASSN. ,1449,0.42,4,1449
https://www.flipkart.com/highlander-regular-men-grey-jeans/p/itmc215f90512014?pid=JEAGTTHHEKGQYYSR&lid=LSTJEAGTTHHEKGQYYSRWZAKYT&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_284&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGTTHHEKGQYYSR.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Grey Jeans,HIGHLANDER ,652,0.71,3.8,544
https://www.flipkart.com/jack-jones-boot-leg-men-black-jeans/p/itm0053598a19c52?pid=JEAHFDH6N8EQGZQH&lid=LSTJEAHFDH6N8EQGZQHRHNI5F&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_285&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAHFDH6N8EQGZQH.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Boot-Leg High Rise Black Jeans,JACK & JONES ,1799,0.28,3.5,180
https://www.flipkart.com/u-s-polo-assn-regular-men-blue-jeans/p/itm7f839df63908c?pid=JEAGYKEXB82D7GG9&lid=LSTJEAGYKEXB82D7GG9YZ1VE7&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_286&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGYKEXB82D7GG9.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,U.S. POLO ASSN. ,1379,0.4,4.2,986
https://www.flipkart.com/highlander-slim-men-blue-jeans/p/itm268ae4cbbe99c?pid=JEAGRJK5YGRXWPE6&lid=LSTJEAGRJK5YGRXWPE6CEV4VY&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_290&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGRJK5YGRXWPE6.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,HIGHLANDER ,849,0.66,3.5,201
https://www.flipkart.com/roadster-slim-men-black-jeans/p/itmfgmszkt4g3fjm?pid=JEAFGHERZVJ4Y4HZ&lid=LSTJEAFGHERZVJ4Y4HZDD1F3U&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_293&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAFGHERZVJ4Y4HZ.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Black Jeans,Roadster ,704,0.53,3.8,2554
https://www.flipkart.com/u-s-polo-assn-slim-men-blue-jeans/p/itm0ff159f6dc01f?pid=JEAH3FFFPWEZKFXB&lid=LSTJEAH3FFFPWEZKFXBR9PK1L&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_294&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAH3FFFPWEZKFXB.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,U.S. POLO ASSN. ,1379,0.4,4.1,166
https://www.flipkart.com/killer-slim-men-blue-jeans/p/itm13a6dcac804c7?pid=JEAH7BYGJSSKX8WD&lid=LSTJEAH7BYGJSSKX8WDIYL4RC&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_295&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAH7BYGJSSKX8WD.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,KILLER ,1479,0.63,4,135
https://www.flipkart.com/killer-slim-men-dark-blue-jeans/p/itm5a60a470ffaf0?pid=JEAHCQKF9GTKPCF3&lid=LSTJEAHCQKF9GTKPCF3D719XL&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_296&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAHCQKF9GTKPCF3.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Dark Blue Jeans,KILLER ,1481,0.62,4.7,6
https://www.flipkart.com/integriti-skinny-men-grey-jeans/p/itmdbac4230573d7?pid=JEAHAPD5YYD9FYP5&lid=LSTJEAHAPD5YYD9FYP5DPZUI6&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_299&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAHAPD5YYD9FYP5.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Skinny Mid Rise Grey Jeans,INTEGRITI ,884,0.71,4,57
https://www.flipkart.com/montrez-straight-fit-men-light-blue-jeans/p/itmca6500e334ced?pid=JEAH362RKYHC8Y8R&lid=LSTJEAH362RKYHC8Y8RODUJXC&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_300&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAH362RKYHC8Y8R.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Straight Fit Mid Rise Light Blue Jeans,MONTREZ ,498,0.66,3.7,1660
https://www.flipkart.com/highlander-regular-men-black-jeans/p/itm24ea018bc0f1c?pid=JEAFDPW9BGAGWUVZ&lid=LSTJEAFDPW9BGAGWUVZSFBE7F&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_303&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAFDPW9BGAGWUVZ.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,HIGHLANDER ,701,0.46,3.7,61600
https://www.flipkart.com/peter-england-skinny-men-blue-jeans/p/itm497b0529f803a?pid=JEAGSASFRHMJSJGM&lid=LSTJEAGSASFRHMJSJGMPIFDSG&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_304&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGSASFRHMJSJGM.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Skinny Mid Rise Blue Jeans,PETER ENGLAND ,1049,0.47,3.9,276
https://www.flipkart.com/spykar-regular-men-black-jeans/p/itme9392ff3c2604?pid=JEAGHNNT44SRWTBZ&lid=LSTJEAGHNNT44SRWTBZHPNHTN&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_306&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGHNNT44SRWTBZ.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Black Jeans,Spykar ,1418,0.57,3.9,275
https://www.flipkart.com/roadster-straight-fit-men-black-jeans/p/itmc14ef5881008e?pid=JEAHAGZCNQHFSASY&lid=LSTJEAHAGZCNQHFSASYXHEMZH&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_310&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAHAGZCNQHFSASY.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Straight Fit Mid Rise Black Jeans,Roadster ,805,0.69,4.2,10
https://www.flipkart.com/levi-s-512-tapered-fit-men-black-jeans/p/itm835160c6b9224?pid=JEAGVYQ6RXZJQYBE&lid=LSTJEAGVYQ6RXZJQYBEXPEQ5Z&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_313&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGVYQ6RXZJQYBE.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,512 Men Tapered Fit Mid Rise Black Jeans,LEVI'S ,1767,0.48,4,613
https://www.flipkart.com/mufti-slim-men-blue-jeans/p/itmd73b12e7e4494?pid=JEAGVCREDHVHVHSW&lid=LSTJEAGVCREDHVHVHSWBO4D1F&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_314&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGVCREDHVHVHSW.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,MUFTI ,1639,0.6,4.1,584
https://www.flipkart.com/highlander-regular-men-dark-blue-jeans/p/itm1c2f9d44428cd?pid=JEAGUGZKHDJXUJWH&lid=LSTJEAGUGZKHDJXUJWH1KQQ3J&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_315&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGUGZKHDJXUJWH.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER ,639,0.68,3.7,2979
https://www.flipkart.com/spykar-regular-men-blue-jeans/p/itm1e755ded5b752?pid=JEAH4M5ZCKMHBXXD&lid=LSTJEAH4M5ZCKMHBXXDT5VOF3&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_316&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAH4M5ZCKMHBXXD.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Spykar ,1439,0.55,3.7,15
https://www.flipkart.com/london-hills-regular-men-dark-blue-jeans/p/itm72ababb6f1fea?pid=JEAHA8FEAYQQAMGH&lid=LSTJEAHA8FEAYQQAMGHKEY7AQ&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_319&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAHA8FEAYQQAMGH.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Dark Blue Jeans,London Hills ,500,0.74,3.5,71
https://www.flipkart.com/highlander-regular-men-dark-blue-jeans/p/itm9c623aaae0741?pid=JEAGRUBZ462CGAFS&lid=LSTJEAGRUBZ462CGAFSCXVEBS&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_8_320&otracker=search&otracker1=search&fm=Search&iid=4ae36c53-478b-43cc-a02f-04c1fbebe58b.JEAGRUBZ462CGAFS.SEARCH&ppt=sp&ppn=sp&ssid=etqr74aqvk0000001753609689730&qH=55d5af2f46904576,Men Regular Mid Rise Dark Blue Jeans,HIGHLANDER ,815,0.66,3.8,109
https://www.flipkart.com/levi-s-511-slim-men-blue-jeans/p/itme7eec62ec1b70?pid=JEAGW4USA2UZHCP5&lid=LSTJEAGW4USA2UZHCP5LUAR6F&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_323&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAGW4USA2UZHCP5.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,511 Men Slim Mid Rise Blue Jeans,LEVI'S ,1814,0.45,4,191
https://www.flipkart.com/urbano-fashion-skinny-men-light-blue-jeans/p/itm774d49fddd6cd?pid=JEAGS9DAETGKBUSZ&lid=LSTJEAGS9DAETGKBUSZJVJKLJ&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_324&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAGS9DAETGKBUSZ.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Skinny Mid Rise Light Blue Jeans,Urbano Fashion ,999,0.56,3.7,2057
https://www.flipkart.com/spykar-regular-men-blue-jeans/p/itm96c9aceaf6a72?pid=JEAGZHD63SZJGYFW&lid=LSTJEAGZHD63SZJGYFWQM8ONA&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_326&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAGZHD63SZJGYFW.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Spykar ,1599,0.5,4.3,57
https://www.flipkart.com/roadster-regular-men-blue-jeans/p/itm16d5fc2681d63?pid=JEAG88P63GH3UJPE&lid=LSTJEAG88P63GH3UJPEJMLTHT&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_329&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAG88P63GH3UJPE.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Roadster ,879,0.56,3.9,213
https://www.flipkart.com/zaysh-slim-men-white-jeans/p/itmebdad6af3bbf9?pid=JEAFTXNZZUHU2NSY&lid=LSTJEAFTXNZZUHU2NSYMIK1X5&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_330&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAFTXNZZUHU2NSY.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Slim Mid Rise White Jeans,ZAYSH ,483,0.62,3.9,6937
https://www.flipkart.com/lawman-slim-men-grey-jeans/p/itmde67100bc176c?pid=JEAHBWHZUMQGCEEP&lid=LSTJEAHBWHZUMQGCEEPDI7KCY&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_333&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAHBWHZUMQGCEEP.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Slim Mid Rise Grey Jeans,LAWMAN ,1187,0.64,4.1,14
https://www.flipkart.com/roadster-regular-men-blue-jeans/p/itm9fe2a48f21a1b?pid=JEAH8NRDDMYEZRRD&lid=LSTJEAH8NRDDMYEZRRDWM01UP&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_335&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAH8NRDDMYEZRRD.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Regular Mid Rise Blue Jeans,Roadster ,671,0.72,4.3,26
https://www.flipkart.com/u-s-polo-assn-slim-men-blue-jeans/p/itm3e801a2f4f74e?pid=JEAGGCXRKHG6NDFN&lid=LSTJEAGGCXRKHG6NDFNCXB6T2&marketplace=FLIPKART&q=jeans+for+men&store=clo%2Fvua%2Fk58%2Fi51&srno=s_9_336&otracker=search&otracker1=search&fm=Search&iid=263e7a05-1f33-4384-8071-938bc6af35f1.JEAGGCXRKHG6NDFN.SEARCH&ppt=sp&ppn=sp&ssid=gflato123k0000001753609692470&qH=55d5af2f46904576,Men Slim Mid Rise Blue Jeans,U.S. POLO ASSN. ,1449,0.42,4,1615
